prolific_id,query_stimulus,ref_left_stimulus,ref_right_stimulus,ref_left_y_offset,ref_right_y_offset,rt,response,trial_stage,trial_type,trial_index,time_elapsed,internal_node_id,session,correct,correct_response,query_item,ref_left,ref_right,dist_query_ref_left,dist_query_ref_right,dist_ref_left_ref_right,abs_dist_query_ref_left,abs_dist_query_ref_right,abs_dist_ref_left_ref_right,triplet_left_right_name,ref_lowdim,ref_highdim,dist_query_ref_lowdim,dist_query_ref_highdim,dist_ref_lowdim_ref_highdim,dist_abs_query_ref_lowdim,dist_abs_query_ref_highdim,dist_abs_ref_lowdim_ref_highdim,triplet_unique_name,template_distances,template_abs_distances,triplet_rep,template_distances_rep,triplet_easiness,query_position,chosen_ref_value,chosen_ref,correct_ref_lowdim_highdim,correct_ref_left_right,correct_numeric,qc_pass
sub002,./img/object-9_120-levels_1D/object9F0Level29F1Level40.png,./img/object-9_120-levels_1D/object9F0Level39F1Level40.png,./img/object-9_120-levels_1D/object9F0Level79F1Level40.png,0,0,877.0999999977648,q,triplet_task,triplets-canvas-keyboard-response,23.0,57994.0,0.0-1.0-0.22,2.0,True,q,29,39,79,-10,-50,-40,10,50,40,29_39_79,39,79,-10,-50,-40,10,50,40,29_39_79,-10_-50_-40,10_50_40,1,1,40,query_left,39.0,ref_lowdim,ref_lowdim,ref_left,1.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level89F1Level40.png,./img/object-9_120-levels_1D/object9F0Level99F1Level40.png,./img/object-9_120-levels_1D/object9F0Level19F1Level40.png,0,0,655.0999999977648,q,triplet_task,triplets-canvas-keyboard-response,24.0,60505.0,0.0-1.0-0.23,2.0,True,q,89,99,19,-10,70,80,10,70,80,89_99_19,19,99,70,-10,-80,70,10,80,89_19_99,70_-10_-80,10_70_80,1,1,60,query_middle,99.0,ref_highdim,ref_highdim,ref_left,1.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level59F1Level40.png,./img/object-9_120-levels_1D/object9F0Level19F1Level40.png,./img/object-9_120-levels_1D/object9F0Level39F1Level40.png,0,0,1159.5,p,triplet_task,triplets-canvas-keyboard-response,25.0,63013.0,0.0-1.0-0.24,2.0,True,p,59,19,39,40,20,-20,40,20,20,59_19_39,19,39,40,20,-20,40,20,20,59_19_39,40_20_-20,20_40_20,1,2,20,query_right,39.0,ref_highdim,ref_highdim,ref_right,1.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level109F1Level40.png,./img/object-9_120-levels_1D/object9F0Level49F1Level40.png,./img/object-9_120-levels_1D/object9F0Level59F1Level40.png,0,0,1372.0,p,triplet_task,triplets-canvas-keyboard-response,26.0,65521.0,0.0-1.0-0.25,2.0,True,p,109,49,59,60,50,-10,60,50,10,109_49_59,49,59,60,50,-10,60,50,10,109_49_59,60_50_-10,50_60_10,1,2,10,query_right,59.0,ref_highdim,ref_highdim,ref_right,1.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level89F1Level40.png,./img/object-9_120-levels_1D/object9F0Level109F1Level40.png,./img/object-9_120-levels_1D/object9F0Level69F1Level40.png,0,0,952.3999999985099,q,triplet_task,triplets-canvas-keyboard-response,27.0,68029.0,0.0-1.0-0.26,2.0,,,89,109,69,-20,20,40,20,20,40,89_109_69,69,109,20,-20,-40,20,20,40,89_69_109,20_-20_-40,20_20_40,1,1,0,query_middle,109.0,ref_highdim,nan,nan,,1
sub002,./img/object-9_120-levels_1D/object9F0Level59F1Level40.png,./img/object-9_120-levels_1D/object9F0Level29F1Level40.png,./img/object-9_120-levels_1D/object9F0Level39F1Level40.png,0,0,988.3000000007451,p,triplet_task,triplets-canvas-keyboard-response,28.0,70536.0,0.0-1.0-0.27,2.0,True,p,59,29,39,30,20,-10,30,20,10,59_29_39,29,39,30,20,-10,30,20,10,59_29_39,30_20_-10,20_30_10,1,3,10,query_right,39.0,ref_highdim,ref_highdim,ref_right,1.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level49F1Level40.png,./img/object-9_120-levels_1D/object9F0Level39F1Level40.png,./img/object-9_120-levels_1D/object9F0Level19F1Level40.png,0,0,1064.800000000745,q,triplet_task,triplets-canvas-keyboard-response,29.0,73044.0,0.0-1.0-0.28,2.0,True,q,49,39,19,10,30,20,10,30,20,49_39_19,19,39,30,10,-20,30,10,20,49_19_39,30_10_-20,10_30_20,1,2,20,query_right,39.0,ref_highdim,ref_highdim,ref_left,1.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level99F1Level40.png,./img/object-9_120-levels_1D/object9F0Level89F1Level40.png,./img/object-9_120-levels_1D/object9F0Level119F1Level40.png,0,0,1029.0,p,triplet_task,triplets-canvas-keyboard-response,30.0,75552.0,0.0-1.0-0.29,2.0,False,q,99,89,119,10,-20,-30,10,20,30,99_89_119,89,119,10,-20,-30,10,20,30,99_89_119,10_-20_-30,10_20_30,1,3,10,query_middle,119.0,ref_highdim,ref_lowdim,ref_left,0.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level119F1Level40.png,./img/object-9_120-levels_1D/object9F0Level79F1Level40.png,./img/object-9_120-levels_1D/object9F0Level59F1Level40.png,0,0,825.3999999985099,q,triplet_task,triplets-canvas-keyboard-response,31.0,78060.0,0.0-1.0-0.30,2.0,True,q,119,79,59,40,60,20,40,60,20,119_79_59,59,79,60,40,-20,60,40,20,119_59_79,60_40_-20,40_60_20,1,1,20,query_right,79.0,ref_highdim,ref_highdim,ref_left,1.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level99F1Level40.png,./img/object-9_120-levels_1D/object9F0Level59F1Level40.png,./img/object-9_120-levels_1D/object9F0Level109F1Level40.png,0,0,708.8000000007451,p,triplet_task,triplets-canvas-keyboard-response,32.0,80567.0,0.0-1.0-0.31,2.0,True,p,99,59,109,40,-10,-50,40,10,50,99_59_109,59,109,40,-10,-50,40,10,50,99_59_109,40_-10_-50,10_40_50,1,3,30,query_middle,109.0,ref_highdim,ref_highdim,ref_right,1.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level109F1Level40.png,./img/object-9_120-levels_1D/object9F0Level119F1Level40.png,./img/object-9_120-levels_1D/object9F0Level49F1Level40.png,0,0,635.5999999977648,q,triplet_task,triplets-canvas-keyboard-response,33.0,83081.0,0.0-1.0-0.32,2.0,True,q,109,119,49,-10,60,70,10,60,70,109_119_49,49,119,60,-10,-70,60,10,70,109_49_119,60_-10_-70,10_60_70,1,1,50,query_middle,119.0,ref_highdim,ref_highdim,ref_left,1.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level79F1Level40.png,./img/object-9_120-levels_1D/object9F0Level119F1Level40.png,./img/object-9_120-levels_1D/object9F0Level29F1Level40.png,0,0,784.5999999977648,q,triplet_task,triplets-canvas-keyboard-response,34.0,85588.0,0.0-1.0-0.33,2.0,True,q,79,119,29,-40,50,90,40,50,90,79_119_29,29,119,50,-40,-90,50,40,90,79_29_119,50_-40_-90,40_50_90,1,1,10,query_middle,119.0,ref_highdim,ref_highdim,ref_left,1.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level89F1Level40.png,./img/object-9_120-levels_1D/object9F0Level29F1Level40.png,./img/object-9_120-levels_1D/object9F0Level79F1Level40.png,0,0,605.1999999992549,p,triplet_task,triplets-canvas-keyboard-response,35.0,88096.0,0.0-1.0-0.34,2.0,True,p,89,29,79,60,10,-50,60,10,50,89_29_79,29,79,60,10,-50,60,10,50,89_29_79,60_10_-50,10_60_50,1,1,50,query_right,79.0,ref_highdim,ref_highdim,ref_right,1.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level109F1Level40.png,./img/object-9_120-levels_1D/object9F0Level89F1Level40.png,./img/object-9_120-levels_1D/object9F0Level119F1Level40.png,0,0,848.0,p,triplet_task,triplets-canvas-keyboard-response,36.0,90604.0,0.0-1.0-0.35,2.0,True,p,109,89,119,20,-10,-30,20,10,30,109_89_119,89,119,20,-10,-30,20,10,30,109_89_119,20_-10_-30,10_20_30,1,3,10,query_middle,119.0,ref_highdim,ref_highdim,ref_right,1.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level49F1Level40.png,./img/object-9_120-levels_1D/object9F0Level89F1Level40.png,./img/object-9_120-levels_1D/object9F0Level119F1Level40.png,0,0,1045.5,q,triplet_task,triplets-canvas-keyboard-response,37.0,93112.0,0.0-1.0-0.36,2.0,True,q,49,89,119,-40,-70,-30,40,70,30,49_89_119,89,119,-40,-70,-30,40,70,30,49_89_119,-40_-70_-30,40_70_30,1,1,30,query_left,89.0,ref_lowdim,ref_lowdim,ref_left,1.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level29F1Level40.png,./img/object-9_120-levels_1D/object9F0Level119F1Level40.png,./img/object-9_120-levels_1D/object9F0Level59F1Level40.png,0,0,665.2999999970198,p,triplet_task,triplets-canvas-keyboard-response,38.0,95620.0,0.0-1.0-0.37,2.0,True,p,29,119,59,-90,-30,60,90,30,60,29_119_59,59,119,-30,-90,-60,30,90,60,29_59_119,-30_-90_-60,30_90_60,1,1,60,query_left,59.0,ref_lowdim,ref_lowdim,ref_right,1.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level69F1Level40.png,./img/object-9_120-levels_1D/object9F0Level89F1Level40.png,./img/object-9_120-levels_1D/object9F0Level109F1Level40.png,0,0,1085.7000000029802,q,triplet_task,triplets-canvas-keyboard-response,39.0,98127.0,0.0-1.0-0.38,2.0,True,q,69,89,109,-20,-40,-20,20,40,20,69_89_109,89,109,-20,-40,-20,20,40,20,69_89_109,-20_-40_-20,20_40_20,1,1,20,query_left,89.0,ref_lowdim,ref_lowdim,ref_left,1.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level119F1Level40.png,./img/object-9_120-levels_1D/object9F0Level29F1Level40.png,./img/object-9_120-levels_1D/object9F0Level69F1Level40.png,0,0,913.0999999977648,p,triplet_task,triplets-canvas-keyboard-response,40.0,100635.0,0.0-1.0-0.39,2.0,True,p,119,29,69,90,50,-40,90,50,40,119_29_69,29,69,90,50,-40,90,50,40,119_29_69,90_50_-40,50_90_40,1,1,40,query_right,69.0,ref_highdim,ref_highdim,ref_right,1.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level49F1Level40.png,./img/object-9_120-levels_1D/object9F0Level89F1Level40.png,./img/object-9_120-levels_1D/object9F0Level99F1Level40.png,0,0,957.6999999992549,p,triplet_task,triplets-canvas-keyboard-response,41.0,103143.0,0.0-1.0-0.40,2.0,False,q,49,89,99,-40,-50,-10,40,50,10,49_89_99,89,99,-40,-50,-10,40,50,10,49_89_99,-40_-50_-10,40_50_10,1,4,10,query_left,99.0,ref_highdim,ref_lowdim,ref_left,0.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level109F1Level40.png,./img/object-9_120-levels_1D/object9F0Level19F1Level40.png,./img/object-9_120-levels_1D/object9F0Level119F1Level40.png,0,0,1722.6000000014901,p,triplet_task,triplets-canvas-keyboard-response,42.0,105651.0,0.0-1.0-0.41,2.0,True,p,109,19,119,90,-10,-100,90,10,100,109_19_119,19,119,90,-10,-100,90,10,100,109_19_119,90_-10_-100,10_90_100,1,1,80,query_middle,119.0,ref_highdim,ref_highdim,ref_right,1.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level49F1Level40.png,./img/object-9_120-levels_1D/object9F0Level79F1Level40.png,./img/object-9_120-levels_1D/object9F0Level69F1Level40.png,0,0,758.3999999985099,p,triplet_task,triplets-canvas-keyboard-response,43.0,108158.0,0.0-1.0-0.42,2.0,True,p,49,79,69,-30,-20,10,30,20,10,49_79_69,69,79,-20,-30,-10,20,30,10,49_69_79,-20_-30_-10,20_30_10,1,3,10,query_left,69.0,ref_lowdim,ref_lowdim,ref_right,1.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level89F1Level40.png,./img/object-9_120-levels_1D/object9F0Level69F1Level40.png,./img/object-9_120-levels_1D/object9F0Level119F1Level40.png,0,0,914.3000000007451,p,triplet_task,triplets-canvas-keyboard-response,44.0,110666.0,0.0-1.0-0.43,2.0,False,q,89,69,119,20,-30,-50,20,30,50,89_69_119,69,119,20,-30,-50,20,30,50,89_69_119,20_-30_-50,20_30_50,1,3,10,query_middle,119.0,ref_highdim,ref_lowdim,ref_left,0.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level99F1Level40.png,./img/object-9_120-levels_1D/object9F0Level59F1Level40.png,./img/object-9_120-levels_1D/object9F0Level69F1Level40.png,0,0,1328.699999999255,p,triplet_task,triplets-canvas-keyboard-response,45.0,113180.0,0.0-1.0-0.44,2.0,True,p,99,59,69,40,30,-10,40,30,10,99_59_69,59,69,40,30,-10,40,30,10,99_59_69,40_30_-10,30_40_10,1,2,10,query_right,69.0,ref_highdim,ref_highdim,ref_right,1.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level79F1Level40.png,./img/object-9_120-levels_1D/object9F0Level49F1Level40.png,./img/object-9_120-levels_1D/object9F0Level99F1Level40.png,0,0,757.3999999985099,p,triplet_task,triplets-canvas-keyboard-response,46.0,115687.0,0.0-1.0-0.45,2.0,True,p,79,49,99,30,-20,-50,30,20,50,79_49_99,49,99,30,-20,-50,30,20,50,79_49_99,30_-20_-50,20_30_50,1,2,10,query_middle,99.0,ref_highdim,ref_highdim,ref_right,1.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level59F1Level40.png,./img/object-9_120-levels_1D/object9F0Level39F1Level40.png,./img/object-9_120-levels_1D/object9F0Level119F1Level40.png,0,0,1458.0,q,triplet_task,triplets-canvas-keyboard-response,47.0,118195.0,0.0-1.0-0.46,2.0,True,q,59,39,119,20,-60,-80,20,60,80,59_39_119,39,119,20,-60,-80,20,60,80,59_39_119,20_-60_-80,20_60_80,1,1,40,query_middle,39.0,ref_lowdim,ref_lowdim,ref_left,1.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level69F1Level40.png,./img/object-9_120-levels_1D/object9F0Level19F1Level40.png,./img/object-9_120-levels_1D/object9F0Level59F1Level40.png,0,0,781.1999999992549,p,triplet_task,triplets-canvas-keyboard-response,48.0,120703.0,0.0-1.0-0.47,2.0,True,p,69,19,59,50,10,-40,50,10,40,69_19_59,19,59,50,10,-40,50,10,40,69_19_59,50_10_-40,10_50_40,1,2,40,query_right,59.0,ref_highdim,ref_highdim,ref_right,1.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level39F1Level40.png,./img/object-9_120-levels_1D/object9F0Level109F1Level40.png,./img/object-9_120-levels_1D/object9F0Level69F1Level40.png,0,0,994.1000000014901,p,triplet_task,triplets-canvas-keyboard-response,49.0,123211.0,0.0-1.0-0.48,2.0,True,p,39,109,69,-70,-30,40,70,30,40,39_109_69,69,109,-30,-70,-40,30,70,40,39_69_109,-30_-70_-40,30_70_40,1,2,40,query_left,69.0,ref_lowdim,ref_lowdim,ref_right,1.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level69F1Level40.png,./img/object-9_120-levels_1D/object9F0Level99F1Level40.png,./img/object-9_120-levels_1D/object9F0Level19F1Level40.png,0,0,790.3999999985099,q,triplet_task,triplets-canvas-keyboard-response,50.0,125718.0,0.0-1.0-0.49,2.0,True,q,69,99,19,-30,50,80,30,50,80,69_99_19,19,99,50,-30,-80,50,30,80,69_19_99,50_-30_-80,30_50_80,1,1,20,query_middle,99.0,ref_highdim,ref_highdim,ref_left,1.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level89F1Level40.png,./img/object-9_120-levels_1D/object9F0Level79F1Level40.png,./img/object-9_120-levels_1D/object9F0Level59F1Level40.png,0,0,1034.6000000014901,q,triplet_task,triplets-canvas-keyboard-response,51.0,128226.0,0.0-1.0-0.50,2.0,True,q,89,79,59,10,30,20,10,30,20,89_79_59,59,79,30,10,-20,30,10,20,89_59_79,30_10_-20,10_30_20,1,3,20,query_right,79.0,ref_highdim,ref_highdim,ref_left,1.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level49F1Level40.png,./img/object-9_120-levels_1D/object9F0Level39F1Level40.png,./img/object-9_120-levels_1D/object9F0Level99F1Level40.png,0,0,662.1999999992549,q,triplet_task,triplets-canvas-keyboard-response,52.0,130734.0,0.0-1.0-0.51,2.0,True,q,49,39,99,10,-50,-60,10,50,60,49_39_99,39,99,10,-50,-60,10,50,60,49_39_99,10_-50_-60,10_50_60,1,2,40,query_middle,39.0,ref_lowdim,ref_lowdim,ref_left,1.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level19F1Level40.png,./img/object-9_120-levels_1D/object9F0Level119F1Level40.png,./img/object-9_120-levels_1D/object9F0Level49F1Level40.png,0,0,667.3000000007451,p,triplet_task,triplets-canvas-keyboard-response,53.0,133242.0,0.0-1.0-0.52,2.0,True,p,19,119,49,-100,-30,70,100,30,70,19_119_49,49,119,-30,-100,-70,30,100,70,19_49_119,-30_-100_-70,30_100_70,1,1,70,query_left,49.0,ref_lowdim,ref_lowdim,ref_right,1.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level119F1Level40.png,./img/object-9_120-levels_1D/object9F0Level29F1Level40.png,./img/object-9_120-levels_1D/object9F0Level89F1Level40.png,0,0,687.5,p,triplet_task,triplets-canvas-keyboard-response,54.0,135749.0,0.0-1.0-0.53,2.0,True,p,119,29,89,90,30,-60,90,30,60,119_29_89,29,89,90,30,-60,90,30,60,119_29_89,90_30_-60,30_90_60,1,1,60,query_right,89.0,ref_highdim,ref_highdim,ref_right,1.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level19F1Level40.png,./img/object-9_120-levels_1D/object9F0Level109F1Level40.png,./img/object-9_120-levels_1D/object9F0Level59F1Level40.png,0,0,763.6999999992549,p,triplet_task,triplets-canvas-keyboard-response,55.0,138257.0,0.0-1.0-0.54,2.0,True,p,19,109,59,-90,-40,50,90,40,50,19_109_59,59,109,-40,-90,-50,40,90,50,19_59_109,-40_-90_-50,40_90_50,1,1,50,query_left,59.0,ref_lowdim,ref_lowdim,ref_right,1.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level49F1Level40.png,./img/object-9_120-levels_1D/object9F0Level19F1Level40.png,./img/object-9_120-levels_1D/object9F0Level109F1Level40.png,0,0,1023.7999999970198,q,triplet_task,triplets-canvas-keyboard-response,56.0,140765.0,0.0-1.0-0.55,2.0,True,q,49,19,109,30,-60,-90,30,60,90,49_19_109,19,109,30,-60,-90,30,60,90,49_19_109,30_-60_-90,30_60_90,1,1,30,query_middle,19.0,ref_lowdim,ref_lowdim,ref_left,1.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level29F1Level40.png,./img/object-9_120-levels_1D/object9F0Level49F1Level40.png,./img/object-9_120-levels_1D/object9F0Level109F1Level40.png,0,0,558.1000000014901,q,triplet_task,triplets-canvas-keyboard-response,57.0,143278.0,0.0-1.0-0.56,2.0,True,q,29,49,109,-20,-80,-60,20,80,60,29_49_109,49,109,-20,-80,-60,20,80,60,29_49_109,-20_-80_-60,20_80_60,1,2,60,query_left,49.0,ref_lowdim,ref_lowdim,ref_left,1.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level109F1Level40.png,./img/object-9_120-levels_1D/object9F0Level59F1Level40.png,./img/object-9_120-levels_1D/object9F0Level19F1Level40.png,0,0,816.9000000022352,q,triplet_task,triplets-canvas-keyboard-response,58.0,145786.0,0.0-1.0-0.57,2.0,True,q,109,59,19,50,90,40,50,90,40,109_59_19,19,59,90,50,-40,90,50,40,109_19_59,90_50_-40,50_90_40,1,2,40,query_right,59.0,ref_highdim,ref_highdim,ref_left,1.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level89F1Level40.png,./img/object-9_120-levels_1D/object9F0Level19F1Level40.png,./img/object-9_120-levels_1D/object9F0Level49F1Level40.png,0,0,1198.7999999970198,p,triplet_task,triplets-canvas-keyboard-response,59.0,148294.0,0.0-1.0-0.58,2.0,True,p,89,19,49,70,40,-30,70,40,30,89_19_49,19,49,70,40,-30,70,40,30,89_19_49,70_40_-30,40_70_30,1,3,30,query_right,49.0,ref_highdim,ref_highdim,ref_right,1.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level109F1Level40.png,./img/object-9_120-levels_1D/object9F0Level59F1Level40.png,./img/object-9_120-levels_1D/object9F0Level29F1Level40.png,0,0,778.5,q,triplet_task,triplets-canvas-keyboard-response,60.0,150802.0,0.0-1.0-0.59,2.0,True,q,109,59,29,50,80,30,50,80,30,109_59_29,29,59,80,50,-30,80,50,30,109_29_59,80_50_-30,50_80_30,1,1,30,query_right,59.0,ref_highdim,ref_highdim,ref_left,1.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level119F1Level40.png,./img/object-9_120-levels_1D/object9F0Level109F1Level40.png,./img/object-9_120-levels_1D/object9F0Level49F1Level40.png,0,0,528.3999999985099,q,triplet_task,triplets-canvas-keyboard-response,61.0,153309.0,0.0-1.0-0.60,2.0,True,q,119,109,49,10,70,60,10,70,60,119_109_49,49,109,70,10,-60,70,10,60,119_49_109,70_10_-60,10_70_60,1,1,60,query_right,109.0,ref_highdim,ref_highdim,ref_left,1.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level19F1Level40.png,./img/object-9_120-levels_1D/object9F0Level99F1Level40.png,./img/object-9_120-levels_1D/object9F0Level59F1Level40.png,0,0,1419.6000000014901,p,triplet_task,triplets-canvas-keyboard-response,62.0,155817.0,0.0-1.0-0.61,2.0,True,p,19,99,59,-80,-40,40,80,40,40,19_99_59,59,99,-40,-80,-40,40,80,40,19_59_99,-40_-80_-40,40_80_40,1,1,40,query_left,59.0,ref_lowdim,ref_lowdim,ref_right,1.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level109F1Level40.png,./img/object-9_120-levels_1D/object9F0Level49F1Level40.png,./img/object-9_120-levels_1D/object9F0Level39F1Level40.png,0,0,1295.800000000745,q,triplet_task,triplets-canvas-keyboard-response,63.0,158325.0,0.0-1.0-0.62,2.0,True,q,109,49,39,60,70,10,60,70,10,109_49_39,39,49,70,60,-10,70,60,10,109_39_49,70_60_-10,60_70_10,1,1,10,query_right,49.0,ref_highdim,ref_highdim,ref_left,1.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level39F1Level40.png,./img/object-9_120-levels_1D/object9F0Level29F1Level40.png,./img/object-9_120-levels_1D/object9F0Level99F1Level40.png,0,0,931.6000000014901,q,triplet_task,triplets-canvas-keyboard-response,64.0,160833.0,0.0-1.0-0.63,2.0,True,q,39,29,99,10,-60,-70,10,60,70,39_29_99,29,99,10,-60,-70,10,60,70,39_29_99,10_-60_-70,10_60_70,1,1,50,query_middle,29.0,ref_lowdim,ref_lowdim,ref_left,1.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level79F1Level40.png,./img/object-9_120-levels_1D/object9F0Level69F1Level40.png,./img/object-9_120-levels_1D/object9F0Level19F1Level40.png,0,0,680.5,q,triplet_task,triplets-canvas-keyboard-response,65.0,163340.0,0.0-1.0-0.64,2.0,True,q,79,69,19,10,60,50,10,60,50,79_69_19,19,69,60,10,-50,60,10,50,79_19_69,60_10_-50,10_60_50,1,2,50,query_right,69.0,ref_highdim,ref_highdim,ref_left,1.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level99F1Level40.png,./img/object-9_120-levels_1D/object9F0Level79F1Level40.png,./img/object-9_120-levels_1D/object9F0Level69F1Level40.png,0,0,644.1999999992549,q,triplet_task,triplets-canvas-keyboard-response,66.0,165848.0,0.0-1.0-0.65,2.0,True,q,99,79,69,20,30,10,20,30,10,99_79_69,69,79,30,20,-10,30,20,10,99_69_79,30_20_-10,20_30_10,1,4,10,query_right,79.0,ref_highdim,ref_highdim,ref_left,1.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level119F1Level40.png,./img/object-9_120-levels_1D/object9F0Level19F1Level40.png,./img/object-9_120-levels_1D/object9F0Level99F1Level40.png,0,0,728.6999999992549,p,triplet_task,triplets-canvas-keyboard-response,67.0,168356.0,0.0-1.0-0.66,2.0,True,p,119,19,99,100,20,-80,100,20,80,119_19_99,19,99,100,20,-80,100,20,80,119_19_99,100_20_-80,20_100_80,1,1,80,query_right,99.0,ref_highdim,ref_highdim,ref_right,1.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level99F1Level40.png,./img/object-9_120-levels_1D/object9F0Level59F1Level40.png,./img/object-9_120-levels_1D/object9F0Level49F1Level40.png,0,0,1725.0999999977648,q,triplet_task,triplets-canvas-keyboard-response,68.0,170875.0,0.0-1.0-0.67,2.0,True,q,99,59,49,40,50,10,40,50,10,99_59_49,49,59,50,40,-10,50,40,10,99_49_59,50_40_-10,40_50_10,1,3,10,query_right,59.0,ref_highdim,ref_highdim,ref_left,1.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level29F1Level40.png,./img/object-9_120-levels_1D/object9F0Level89F1Level40.png,./img/object-9_120-levels_1D/object9F0Level99F1Level40.png,0,0,2134.099999997765,q,triplet_task,triplets-canvas-keyboard-response,69.0,173516.0,0.0-1.0-0.68,2.0,True,q,29,89,99,-60,-70,-10,60,70,10,29_89_99,89,99,-60,-70,-10,60,70,10,29_89_99,-60_-70_-10,60_70_10,1,1,10,query_left,89.0,ref_lowdim,ref_lowdim,ref_left,1.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level89F1Level40.png,./img/object-9_120-levels_1D/object9F0Level119F1Level40.png,./img/object-9_120-levels_1D/object9F0Level49F1Level40.png,0,0,1020.3000000007451,q,triplet_task,triplets-canvas-keyboard-response,70.0,176024.0,0.0-1.0-0.69,2.0,True,q,89,119,49,-30,40,70,30,40,70,89_119_49,49,119,40,-30,-70,40,30,70,89_49_119,40_-30_-70,30_40_70,1,2,10,query_middle,119.0,ref_highdim,ref_highdim,ref_left,1.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level29F1Level40.png,./img/object-9_120-levels_1D/object9F0Level119F1Level40.png,./img/object-9_120-levels_1D/object9F0Level79F1Level40.png,0,0,1704.9000000022352,p,triplet_task,triplets-canvas-keyboard-response,71.0,178532.0,0.0-1.0-0.70,2.0,True,p,29,119,79,-90,-50,40,90,50,40,29_119_79,79,119,-50,-90,-40,50,90,40,29_79_119,-50_-90_-40,50_90_40,1,1,40,query_left,79.0,ref_lowdim,ref_lowdim,ref_right,1.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level89F1Level40.png,./img/object-9_120-levels_1D/object9F0Level29F1Level40.png,./img/object-9_120-levels_1D/object9F0Level109F1Level40.png,0,0,1036.3999999985099,p,triplet_task,triplets-canvas-keyboard-response,72.0,181037.0,0.0-1.0-0.71,2.0,True,p,89,29,109,60,-20,-80,60,20,80,89_29_109,29,109,60,-20,-80,60,20,80,89_29_109,60_-20_-80,20_60_80,1,2,40,query_middle,109.0,ref_highdim,ref_highdim,ref_right,1.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level49F1Level40.png,./img/object-9_120-levels_1D/object9F0Level89F1Level40.png,./img/object-9_120-levels_1D/object9F0Level59F1Level40.png,0,0,724.0,p,triplet_task,triplets-canvas-keyboard-response,73.0,183548.0,0.0-1.0-0.72,2.0,True,p,49,89,59,-40,-10,30,40,10,30,49_89_59,59,89,-10,-40,-30,10,40,30,49_59_89,-10_-40_-30,10_40_30,1,1,30,query_left,59.0,ref_lowdim,ref_lowdim,ref_right,1.0,1
sub002,./img/object-9_120-levels_1D/object9F0Level99F1Level40.png,./img/object-9_120-levels_1D/object9F0Level119F1Level40.png,./img/object-9_120-levels_1D/object9F0Level79F1Level40.png,0,0,869.4000000022352,q,triplet_task,triplets-canvas-keyboard-response,74.0,186055.0,0.0-1.0-0.73,2.0,,,99,119,79,-20,20,40,20,20,40,99_119_79,79,119,20,-20,-40,20,20,40,99_79_119,20_-20_-40,20_20_40,1,2,0,query_middle,119.0,ref_highdim,nan,nan,,1
